"id","Protein_ID","norm_rel_fc_127N_Control","norm_rel_fc_128N_Control","norm_rel_fc_129N_Control","norm_rel_fc_130N_Control","norm_rel_fc_131N_Control","norm_rel_fc_127C_Control","norm_rel_fc_128C_Control","norm_rel_fc_129C_Control","norm_rel_fc_130C_Control","norm_rel_fc_131C_Control","a_Control","b_Control","meltPoint_Control","inflPoint_Control","slope_Control","plateau_Control","R_sq_Control","diff_meltP_RNase_vs_Control","min_slope_RNase_vs_Control","pVal_adj_RNase_vs_Control","passed_filter_RNase_vs_Control","protein_identified_in_Control","model_converged_Control","sufficient_data_for_fit_Control","qupm_Control","qssm_Control","count","mean_dist","p_value","p_adj"
"20S methylosome and RG-containing Sm protein complex","SNRPD1",0.998436795780268,0.976779305727533,0.749092590368917,0.898221586793622,1.0442122314189,0.79577584162988,1.08587375068409,0.712093449150781,0.616168421336194,0.472743365561606,4176.77681444845,67.6308755064966,NA,61.7045023174723,-0.128091579441146,0.532531556119977,0.62675182128418,NA,-0.128091579441146,NA,FALSE,TRUE,TRUE,TRUE,5,320,6,1.15472568995929,0.5783,0.769483367556468
"20S methylosome and RG-containing Sm protein complex","SNRPB",0.998436795780268,1.08364794740879,1.23947333276637,1.03346322621592,1.09581647880068,1.60950767327925,1.25519235054437,1.45270124656009,0.895975830706515,0.683344880456597,15000,229.695160762407,NA,65.298999072911,-0.279298084538721,0.682398465134616,-0.109185957319091,NA,-0.279298084538721,NA,FALSE,TRUE,TRUE,TRUE,9,728,6,1.15472568995929,0.5783,0.769483367556468
"20S methylosome and RG-containing Sm protein complex","CLNS1A",0.998436795780268,0.971245117319989,1.06371672812132,0.966350463363405,0.934505499574674,0.97732405380092,0.674086092315296,0.664134129604804,0.608167600766001,0.563718482772365,2008.92160047066,36.0438871123453,NA,55.5647092106993,-0.0641324744400706,0.604538691215556,0.954775524140239,NA,-0.0641324744400706,NA,FALSE,TRUE,TRUE,TRUE,7,1170,6,1.15472568995929,0.5783,0.769483367556468
"20S methylosome and RG-containing Sm protein complex","PRMT5",0.998436795780268,0.981875507569897,0.961511920770507,0.885918997339741,0.748664421396715,0.463374681164752,0.245212191477584,0.222831113651386,0.152392248072027,0.159113358728607,804.26194785814,15.8377248592998,51.9086180076801,49.9924889494695,-0.0676817866186252,0.145507373699088,0.998455383598547,0,-0.0676817866186252,NA,TRUE,TRUE,TRUE,TRUE,14,382,6,1.15472568995929,0.5783,0.769483367556468
"20S methylosome-SmD complex","SNRPD1",0.998436795780268,0.976779305727533,0.749092590368917,0.898221586793622,1.0442122314189,0.79577584162988,1.08587375068409,0.712093449150781,0.616168421336194,0.472743365561606,4176.77681444845,67.6308755064966,NA,61.7045023174723,-0.128091579441146,0.532531556119977,0.62675182128418,NA,-0.128091579441146,NA,FALSE,TRUE,TRUE,TRUE,5,320,4,1.25685600320444,0.6765,0.831825426944971
"20S methylosome-SmD complex","SNRPD3",0.998436795780268,1.03535165780722,1.0446400169745,1.02229129479876,1.1128992121043,1.45571193944668,1.46854924000863,1.42053044051364,0.98127547371158,0.717426884688327,15000,227.746622441855,NA,65.8575883992211,-0.249412288982931,0.71150936555689,-0.143419680234142,NA,-0.249412288982931,NA,FALSE,TRUE,TRUE,TRUE,5,500,4,1.25685600320444,0.6765,0.831825426944971
"20S methylosome-SmD complex","CLNS1A",0.998436795780268,0.971245117319989,1.06371672812132,0.966350463363405,0.934505499574674,0.97732405380092,0.674086092315296,0.664134129604804,0.608167600766001,0.563718482772365,2008.92160047066,36.0438871123453,NA,55.5647092106993,-0.0641324744400706,0.604538691215556,0.954775524140239,NA,-0.0641324744400706,NA,FALSE,TRUE,TRUE,TRUE,7,1170,4,1.25685600320444,0.6765,0.831825426944971
"20S methylosome-SmD complex","PRMT5",0.998436795780268,0.981875507569897,0.961511920770507,0.885918997339741,0.748664421396715,0.463374681164752,0.245212191477584,0.222831113651386,0.152392248072027,0.159113358728607,804.26194785814,15.8377248592998,51.9086180076801,49.9924889494695,-0.0676817866186252,0.145507373699088,0.998455383598547,0,-0.0676817866186252,NA,TRUE,TRUE,TRUE,TRUE,14,382,4,1.25685600320444,0.6765,0.831825426944971
"20S proteasome","PSMA5",0.998436795780268,1.09265024197784,0.932444161077141,0.87291491635082,0.896734551732746,0.740249484667256,1.6318783482127,2.61520880997294,1.88029980613365,1.72115689417962,3202.86481356915,58.0184902576075,NA,55.1387384993313,0.131528484099052,1.5,0.514877979414667,NA,0.131528484099052,NA,FALSE,TRUE,TRUE,TRUE,12,830,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMB5",0.998436795780268,1.07999124036757,1.13116074511007,0.923011732293745,0.988543425781075,0.759767902626348,1.58264697803908,2.38017384811093,1.89989599822109,1.73183246749415,3825.78002110227,69.1229593629363,NA,55.3011861702172,0.15624207251863,1.5,0.557657220825507,NA,0.15624207251863,NA,FALSE,TRUE,TRUE,TRUE,15,920,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMA6",0.998436795780268,1.05690694987169,1.11534841701952,0.977915414125843,1.04204756748957,1.16438689814804,1.96819063250585,2.67451710628022,2.18908402155792,1.85081961656864,13137.3997783957,250,NA,52.5462361701214,0.594714336255627,1.5,0.345956427283178,NA,0.594714336255627,NA,FALSE,TRUE,TRUE,TRUE,12,920,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMA2",0.998436795780268,1.10863803795506,1.1028898478849,0.911302057794181,0.950266828092261,0.962106110535681,1.87065980821881,2.48405931038136,2.06610917564461,1.88555061730069,5264.61893554542,96.729031216541,NA,54.4032175494899,0.222250295430128,1.5,0.468578718327086,NA,0.222250295430128,NA,FALSE,TRUE,TRUE,TRUE,12,780,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMA7",0.998436795780268,1.09868368257297,1.05190663064505,0.897990395051198,0.940508434307489,0.991192643721807,1.62501367478142,2.64155108244537,1.84413858733426,1.61006075199278,13683.4170345351,250,NA,54.7301471725788,0.570983107204778,1.5,0.478142272481603,NA,0.570983107204778,NA,FALSE,TRUE,TRUE,TRUE,14,810,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMB3",0.998436795780268,1.15938012733226,1.08262029065834,0.953364860192254,0.963430029728079,0.852274655272153,2.1993444238776,3.31949838928389,2.71284241525934,2.51531959904738,3408.68197282757,62.7146964682325,NA,54.2970212246465,0.144378818196397,1.5,0.152687617770223,NA,0.144378818196397,NA,FALSE,TRUE,TRUE,TRUE,7,560,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMB6",0.998436795780268,1.09291310063467,0.986370332725698,0.921779484944987,1.01394883016907,0.819764351864306,2.17039699399495,2.42764555113675,2.43141148328385,1.95500857823057,2812.23063725934,51.7437254813395,NA,54.2682156841291,0.119185243146168,1.5,0.392488600578732,NA,0.119185243146168,NA,FALSE,TRUE,TRUE,TRUE,8,980,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMB2",0.998436795780268,1.02714173670766,0.996438609714976,0.939357610753752,0.976113413023087,0.85881822326022,1.49524549967484,2.41460465781824,1.67360579883588,1.39225770493803,13430.3651491044,236.603878831427,NA,56.7590257056871,0.521071046479964,1.5,0.572055053163026,NA,0.521071046479964,NA,FALSE,TRUE,TRUE,TRUE,11,520,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMB4",0.998436795780268,1.13640122498194,1.00935120620503,0.920129169095369,0.976014055323954,0.770337057000761,1.92462052173967,2.39238877116883,2.20512161969282,1.9477124826286,2729.29152614429,49.9474515521485,NA,54.555879147652,0.114441136046533,1.5,0.466958750337046,NA,0.114441136046533,NA,FALSE,TRUE,TRUE,TRUE,9,1010,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMA4",0.998436795780268,1.01304542651058,0.906439987305998,0.871138215207802,0.748414835171377,0.852940457020563,1.05430026808931,2.18515602230609,1.22376390921433,1.13641748164712,14596.8836846324,250,NA,58.3837983540926,0.535251232943623,1.5,0.470400965410489,NA,0.535251232943623,NA,FALSE,TRUE,TRUE,TRUE,16,840,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMA3",0.998436795780268,1.08503960351361,1.06230550792888,0.960269771600221,0.963886208054882,0.806230769663567,1.5182636728668,2.61745850010578,1.74172615853022,1.61712278479133,13819.26579396,250,NA,55.2735263490722,0.565370122104304,1.5,0.497371024126417,NA,0.565370122104304,NA,FALSE,TRUE,TRUE,TRUE,19,977,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMB7",0.998436795780268,1.06193854744329,1.10077191814528,1.00971467458477,1.1231056100402,1.03521674872308,1.92637981407478,2.71570119647434,2.04967091901287,1.76809044152339,13235.1945827799,250,NA,52.9373876639587,0.590319994173214,1.5,0.361421820433477,NA,0.590319994173214,NA,FALSE,TRUE,TRUE,TRUE,8,499,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMA1",0.998436795780268,1.02911421481669,0.894296535058047,0.954054924071514,1.01187930832019,1.00192599132236,1.66385135792312,2.1003011355479,1.71796214753083,1.37320171859417,13391.0903789647,250,NA,53.5609337580057,0.583447633331424,1.5,0.703186421056238,NA,0.583447633331424,NA,FALSE,TRUE,TRUE,TRUE,17,1330,14,0.894720211164034,0.1807,0.423621352313167
"20S proteasome","PSMB1",0.998436795780268,1.06498407462148,1.19242158260465,0.978167931527133,0.969709867127829,1.29286718463115,1.38118226550459,3.14269338913404,1.45327029051697,1.44174830746214,11336.4502627933,216.690834675878,NA,52.311786523122,0.5177868361611,1.5,0.260309566804422,NA,0.5177868361611,NA,FALSE,TRUE,TRUE,TRUE,11,590,14,0.894720211164034,0.1807,0.423621352313167
"26S proteasome","PSMB3",0.998436795780268,1.15938012733226,1.08262029065834,0.953364860192254,0.963430029728079,0.852274655272153,2.1993444238776,3.31949838928389,2.71284241525934,2.51531959904738,3408.68197282757,62.7146964682325,NA,54.2970212246465,0.144378818196397,1.5,0.152687617770223,NA,0.144378818196397,NA,FALSE,TRUE,TRUE,TRUE,7,560,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMD4",0.998436795780268,0.958124082131988,0.764617327163967,0.936592104999437,0.90591138177153,0.892692612955597,0.760299584541652,0.672435112401961,0.616962666047666,0.54840732103959,282.7919283901,3.85915278737522,NA,59.4620584733181,-0.016459095068589,0,0.822886438272326,NA,-0.016459095068589,NA,TRUE,TRUE,TRUE,TRUE,14,720,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMC5",0.998436795780268,0.982079588560647,0.903319125733857,0.927937937996003,0.821474750828786,0.751682698123499,0.447625977566172,0.323059592609486,0.25332258046791,0.219858276160966,516.788899388956,9.02553771319968,57.2585062496268,54.6572999144198,-0.0413120587610504,0,0.992563744650316,0,-0.0413120587610504,NA,TRUE,TRUE,TRUE,TRUE,21,886,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMB4",0.998436795780268,1.13640122498194,1.00935120620503,0.920129169095369,0.976014055323954,0.770337057000761,1.92462052173967,2.39238877116883,2.20512161969282,1.9477124826286,2729.29152614429,49.9474515521485,NA,54.555879147652,0.114441136046533,1.5,0.466958750337046,NA,0.114441136046533,NA,FALSE,TRUE,TRUE,TRUE,9,1010,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMC2",0.998436795780268,0.958500850391484,0.897263937803477,0.948985969747262,0.843300505501334,0.783943897415264,0.435715654239908,0.320215467658875,0.247957693848375,0.214752433880135,566.489491194901,9.90601051991655,57.3910191163224,55.0022981713128,-0.0442667355457319,0.0173460663517784,0.986623519401925,0,-0.0442667355457319,NA,TRUE,TRUE,TRUE,TRUE,27,985,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMD13",0.998436795780268,1.16644432379957,1.04930098716647,0.940474738711354,0.912250483906344,0.778760529026198,0.547494258935427,0.451595617790355,0.299288253471207,0.238794116655401,629.862185351645,10.7179228492727,59.4874768215332,56.8322148466412,-0.0442946489315679,0.0608535906299978,0.960497982292828,0,-0.0442946489315679,NA,TRUE,TRUE,TRUE,TRUE,15,398,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMA1",0.998436795780268,1.02911421481669,0.894296535058047,0.954054924071514,1.01187930832019,1.00192599132236,1.66385135792312,2.1003011355479,1.71796214753083,1.37320171859417,13391.0903789647,250,NA,53.5609337580057,0.583447633331424,1.5,0.703186421056238,NA,0.583447633331424,NA,FALSE,TRUE,TRUE,TRUE,17,1330,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMA7",0.998436795780268,1.09868368257297,1.05190663064505,0.897990395051198,0.940508434307489,0.991192643721807,1.62501367478142,2.64155108244537,1.84413858733426,1.61006075199278,13683.4170345351,250,NA,54.7301471725788,0.570983107204778,1.5,0.478142272481603,NA,0.570983107204778,NA,FALSE,TRUE,TRUE,TRUE,14,810,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMC1",0.998436795780268,0.997900548586088,1.07489635195089,0.966993743598052,0.878358197463462,0.850483159402688,0.484845689586522,0.385037810223251,0.308239396065583,0.265820705915688,869.909964506265,15.5054568327984,58.2798597125978,55.1951514793931,-0.0547997963782827,0.219780880149225,0.98407850858388,0,-0.0547997963782827,NA,TRUE,TRUE,TRUE,TRUE,22,785,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMB7",0.998436795780268,1.06193854744329,1.10077191814528,1.00971467458477,1.1231056100402,1.03521674872308,1.92637981407478,2.71570119647434,2.04967091901287,1.76809044152339,13235.1945827799,250,NA,52.9373876639587,0.590319994173214,1.5,0.361421820433477,NA,0.590319994173214,NA,FALSE,TRUE,TRUE,TRUE,8,499,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMA2",0.998436795780268,1.10863803795506,1.1028898478849,0.911302057794181,0.950266828092261,0.962106110535681,1.87065980821881,2.48405931038136,2.06610917564461,1.88555061730069,5264.61893554542,96.729031216541,NA,54.4032175494899,0.222250295430128,1.5,0.468578718327086,NA,0.222250295430128,NA,FALSE,TRUE,TRUE,TRUE,12,780,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMA6",0.998436795780268,1.05690694987169,1.11534841701952,0.977915414125843,1.04204756748957,1.16438689814804,1.96819063250585,2.67451710628022,2.18908402155792,1.85081961656864,13137.3997783957,250,NA,52.5462361701214,0.594714336255627,1.5,0.345956427283178,NA,0.594714336255627,NA,FALSE,TRUE,TRUE,TRUE,12,920,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMC3",0.998436795780268,1.0065264021664,0.917661936711478,0.934466092433085,0.846703279527283,0.651120655651469,0.452123597106265,0.311991873347625,0.2489235125203,0.218372886522583,567.77958595169,10.2729448671589,56.3689506788342,53.2979465735776,-0.0438306581191645,0.090792525197778,0.997019711639908,0,-0.0438306581191645,NA,TRUE,TRUE,TRUE,TRUE,27,751,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMA5",0.998436795780268,1.09265024197784,0.932444161077141,0.87291491635082,0.896734551732746,0.740249484667256,1.6318783482127,2.61520880997294,1.88029980613365,1.72115689417962,3202.86481356915,58.0184902576075,NA,55.1387384993313,0.131528484099052,1.5,0.514877979414667,NA,0.131528484099052,NA,FALSE,TRUE,TRUE,TRUE,12,830,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMA4",0.998436795780268,1.01304542651058,0.906439987305998,0.871138215207802,0.748414835171377,0.852940457020563,1.05430026808931,2.18515602230609,1.22376390921433,1.13641748164712,14596.8836846324,250,NA,58.3837983540926,0.535251232943623,1.5,0.470400965410489,NA,0.535251232943623,NA,FALSE,TRUE,TRUE,TRUE,16,840,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMC4",0.998436795780268,0.991176753327041,1.02467935836831,0.967652683276938,0.871014930548151,0.728869964531539,0.447629379502699,0.293481385731138,0.219281586006162,0.207619082515104,735.742996086213,13.2458896599619,56.7013411447944,54.3247901026407,-0.0537509106892759,0.118359725103085,0.997614153625515,0,-0.0537509106892759,NA,TRUE,TRUE,TRUE,TRUE,28,805,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMA3",0.998436795780268,1.08503960351361,1.06230550792888,0.960269771600221,0.963886208054882,0.806230769663567,1.5182636728668,2.61745850010578,1.74172615853022,1.61712278479133,13819.26579396,250,NA,55.2735263490722,0.565370122104304,1.5,0.497371024126417,NA,0.565370122104304,NA,FALSE,TRUE,TRUE,TRUE,19,977,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMB2",0.998436795780268,1.02714173670766,0.996438609714976,0.939357610753752,0.976113413023087,0.85881822326022,1.49524549967484,2.41460465781824,1.67360579883588,1.39225770493803,13430.3651491044,236.603878831427,NA,56.7590257056871,0.521071046479964,1.5,0.572055053163026,NA,0.521071046479964,NA,FALSE,TRUE,TRUE,TRUE,11,520,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMB6",0.998436795780268,1.09291310063467,0.986370332725698,0.921779484944987,1.01394883016907,0.819764351864306,2.17039699399495,2.42764555113675,2.43141148328385,1.95500857823057,2812.23063725934,51.7437254813395,NA,54.2682156841291,0.119185243146168,1.5,0.392488600578732,NA,0.119185243146168,NA,FALSE,TRUE,TRUE,TRUE,8,980,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMC6",0.998436795780268,0.972180046212076,1.01799884756615,0.92023151373858,0.811391727312741,0.717338326837795,0.444947673142164,0.316546485027147,0.246744457709212,0.218966656287819,591.412996142291,10.6116681860625,56.7317405809291,53.8623801492113,-0.0450720351781452,0.0852533595906289,0.99402670466161,0,-0.0450720351781452,NA,TRUE,TRUE,TRUE,TRUE,21,676,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMB1",0.998436795780268,1.06498407462148,1.19242158260465,0.978167931527133,0.969709867127829,1.29286718463115,1.38118226550459,3.14269338913404,1.45327029051697,1.44174830746214,11336.4502627933,216.690834675878,NA,52.311786523122,0.5177868361611,1.5,0.260309566804422,NA,0.5177868361611,NA,FALSE,TRUE,TRUE,TRUE,11,590,22,2.02043351637933,0.9792,0.986814307931571
"26S proteasome","PSMB5",0.998436795780268,1.07999124036757,1.13116074511007,0.923011732293745,0.988543425781075,0.759767902626348,1.58264697803908,2.38017384811093,1.89989599822109,1.73183246749415,3825.78002110227,69.1229593629363,NA,55.3011861702172,0.15624207251863,1.5,0.557657220825507,NA,0.15624207251863,NA,FALSE,TRUE,TRUE,TRUE,15,920,22,2.02043351637933,0.9792,0.986814307931571
"28S ribosomal subunit, mitochondrial","MRPS9",0.998436795780268,1.00333796730347,1.1677259584614,0.837451955662031,0.757569171865942,1.15133846644696,0.512118694074921,0.476381876642926,0.438848068485481,0.395796048758191,8579.21782756925,150.044046375619,57.9784708333979,57.1678384148236,-0.369411666864659,0.437006206780842,0.829298929265594,0,-0.369411666864659,NA,FALSE,TRUE,TRUE,TRUE,1,10,8,2.07253322816998,0.9471,0.963454945054945
"28S ribosomal subunit, mitochondrial","MRPS6",0.998436795780268,0.832045196841264,1.46549302150624,1.13806877560582,0.968790322796294,3.26976267209104,0.628208576385418,0.848491276979177,0.758416827553514,1.07669093719915,10319.4835931918,250,NA,41.2753106867072,0.40768867323615,1.26923951059698,0.035463694424949,NA,0.40768867323615,NA,FALSE,TRUE,TRUE,TRUE,1,10,8,2.07253322816998,0.9471,0.963454945054945
"28S ribosomal subunit, mitochondrial","MRPS16",0.998436795780268,1.19339679476907,1.12280507259303,1.34747308437485,1.00781123572083,2.05354464589779,0.796521908751513,0.574013382537979,0.838668655792646,0.435698095651412,14468.0283535314,250,NA,57.8684059287009,-0.41459720064365,0.616126707867765,0.255802354491927,NA,-0.41459720064365,NA,FALSE,TRUE,TRUE,TRUE,1,10,8,2.07253322816998,0.9471,0.963454945054945
"28S ribosomal subunit, mitochondrial","MRPS14",0.998436795780268,0.875865281658904,1.64164009116478,1.06190918807781,0.941698532387216,1.71404194896977,0.617137692506104,0.425818158283462,0.595362063935173,0.28355120596656,13561.8343175123,234.970992894041,58.2222510542243,57.7128916733605,-0.575173411639604,0.434910468840488,0.509944553753063,0,-0.575173411639604,NA,FALSE,TRUE,TRUE,TRUE,1,20,8,2.07253322816998,0.9471,0.963454945054945
